tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
4.11E+02,negative,0.6619,Customer Service Issue,0.6619,United,,TheClayFox,,0,@united I’ve filled out the form twice. No email. I have a lost item code. Can you verify it was received?,"[0.0, 0.0]",2/19/2015 6:59,New York City (Silicon Alley),Eastern Time (US & Canada)
4.12E+02,neutral,0.6859,,0,United,,Stacycole,,0,@united I did not.  That's why I am VERY concerned.,,2/19/2015 6:07,"Wisconsin, ya know",Central Time (US & Canada)
4.13E+02,negative,0.6553,Customer Service Issue,0.3401,United,,WeekendInParis,,0,@united Is it customary to upgrade a flight attendant in uniform vs passengers? One is in 1B on flt 1020 now to IAH,,2/19/2015 5:21,,Central Time (US & Canada)
4.14E+02,neutral,0.6969,,0,United,,jchatelain,,0,"@united Hi, booked a flight yesterday and received an email w/ confirmation number but today I got this error ""no active flight segments""",,2/19/2015 4:23,Paris,Paris
4.15E+02,neutral,0.698,,0,United,,katie_sul1,,0,@united refund?,,2/19/2015 2:57,,Eastern Time (US & Canada)
4.16E+02,neutral,0.3748,,0,United,,skilleahy,,0,@united @staralliance good.  Maybe that will make up for losing my medallion.  #ProbablyNot,,2/19/2015 2:27,,Sarajevo
4.17E+02,neutral,0.6781,,0,United,,drooln,,0,"@united KOA-LAX should have fresh food service, right?",,2/18/2015 22:12,"Keauhou, Hawaii USA",Hawaii
4.18E+02,neutral,0.6355,,,United,,TiffanyHaverly,,0,@united will do. Thank you!,,2/18/2015 21:31,Washington D.C.,Eastern Time (US & Canada)
4.19E+02,neutral,0.7041,,,United,,KarlSoule,,0,@united done as requested.,"[1.3523078, 103.8637764]",2/18/2015 21:26,Singapore,Singapore
4.20E+02,negative,0.6818,Can't Tell,0.6818,United,,CisWowon,,0,@united @staralliance the B gates are very far though,,2/18/2015 20:55,,Bangkok
4.21E+02,neutral,0.7168,,,United,,vasm21,,0,@united thanks,,2/18/2015 20:22,Panamá,
4.22E+02,negative,0.6328,Flight Booking Problems,0.324,United,,marccabi,,0,@united get a clue. I am a 1K/2mm miler and that is the response you give?,,2/18/2015 20:17,"Mill Valley, CA",Pacific Time (US & Canada)
4.23E+02,neutral,0.6405,,0,United,,mwbotelho,,0,"@united Hopefully They will give me a feedback, bafore my flight...",,2/18/2015 18:02,Curitiba,Brasilia
4.24E+02,negative,0.6304,Customer Service Issue,0.6304,United,,sjking2000,,0,@united I'm asking if you can simplify the communications- thx,,2/18/2015 17:59,"California, US",Pacific Time (US & Canada)
4.25E+02,neutral,0.672,,0,United,,HelacoHLC,,0,@united We invite to Fallow @HelacoHLC learn about our activities.Prevention Programs of Health by Condom-Rito Family.We R 501(C)(3)Thanks,,2/18/2015 17:48,EIN: 27-0575748 -New York -USA,
4.26E+02,neutral,0.6827,,0,United,,misslindahong,,0,"@united yes, you can. I will DM.",,2/18/2015 17:06,"St. Louis, MO for now",
4.27E+02,neutral,0.6413,,,United,,jesisforlovers,,0,@united sent,,2/18/2015 15:24,"Oahu, Hi",Central Time (US & Canada)
4.28E+02,positive,0.3626,,0,United,,jjirsa,,0,"@united Honestly, I stopped trying to report things via website. Now I just laugh. Flights work. Miles accrue. I'm sure it's just cosmetic.",,2/18/2015 15:19,Seattle,Pacific Time (US & Canada)
4.29E+02,positive,0.7076,,0,United,,officialpcoops,,0,@united have reported it.  Still in Istanbul at the moment apparently.  On the other plane haha.  Hats off to the pilot!,,2/18/2015 15:11,,
4.30E+02,negative,0.6309,Flight Booking Problems,0.3251,United,,parryaftab,,0,@united flying tomorrow from mexico to US. Mileage tkts dont show 1k status. Help,,2/18/2015 15:08,,Central Time (US & Canada)
4.31E+02,negative,0.6678,Flight Booking Problems,0.3381,United,,GeorgeMcflyOG,,0,@united I will be patient as your agent explains how you have me booked on a new flight for 6:18 when that plane doesn't arrive until 6:07,,2/18/2015 14:39,NJ ,Eastern Time (US & Canada)
4.32E+02,negative,0.6409,Flight Booking Problems,0.6409,United,,scofro14,,0,"@united, Thanks, but I didn't want to see 'we've started your flight search over' OR 'the fare &amp; rules for this itinerary has changed' again",,2/18/2015 12:37,,Mountain Time (US & Canada)
4.33E+02,neutral,0.6944,,0,United,,Kthrngllcksn,,0,@united flight 5431,,2/18/2015 11:50,,Central Time (US & Canada)
4.34E+02,negative,0.3654,Flight Booking Problems,0.3654,United,,MetinErtas06,,0,"@united yep, after long waiting on the phone we managed to rebook it. Hope it will be a pleasent one. Thanks for ur help.",,2/18/2015 11:28,,
4.35E+02,neutral,0.647,,,United,,lorenzosimpson,,0,@united chase says no referral bonus. Thanks.,,2/18/2015 11:18,,Eastern Time (US & Canada)
4.36E+02,negative,0.7113,Bad Flight,0.3814,United,,harris,,0,1/2 @united Just be honest with your customers. The new seats are designed to fit more rows on the plane. More rows = more money.,,2/18/2015 9:35,NYC,Eastern Time (US & Canada)
4.37E+02,negative,0.7024,Late Flight,0.7024,United,,lynchbieberfan,,0,@united a plane took our gate and now we're just waiting in a lot at DIA,,2/18/2015 9:06,,Mountain Time (US & Canada)
4.38E+02,neutral,0.6366,,,United,,rabbijfranklin,,0,"@united yes, would love an upgrade or voucher,  please give me a call 9148445695",,2/18/2015 7:38,Needham,Atlantic Time (Canada)
4.39E+02,neutral,0.6953,,0,United,,fatabdula,,0,@united I submitted a status match last week and have not heard back. Im a delta customer looking to switch to United. Please assist.,,2/18/2015 6:40,,Eastern Time (US & Canada)
4.40E+02,negative,0.6622,Lost Luggage,0.3328,United,,Z_J_M_,,0,@united Monday evening.,,2/18/2015 5:15,,Eastern Time (US & Canada)
4.41E+02,neutral,0.6754,,,United,,aircargoweek,,0,"@united volumes, profit up http://t.co/pKfI9bTtzf #aviation #aircargo http://t.co/BBj6kMTYUl",,2/18/2015 2:02,"Redhill, UK",London
4.42E+02,negative,0.6434,Late Flight,0.3529,United,,CWWMUK,,0,"@united ok, I have that, pretty sure I had it before too but will wait and see what happens....",,2/17/2015 23:30,North West of England,
4.43E+02,neutral,0.3449,,0,United,,travellinghobby,,0,"@united Thanks. UA1121, DEN, 40 min on tarmac.",,2/17/2015 23:19,,Atlantic Time (Canada)
4.44E+02,negative,0.3452,Can't Tell,0.3452,United,,Tgoody9,,0,"@united unless it's on you guys, im good.","[27.98622757, -82.5414547]",2/17/2015 21:39,"Sarasota, Florida ",Central Time (US & Canada)
4.45E+02,neutral,0.6475,,0,United,,GregoryTheGr8,,0,"@united even with the multiplier the ticket price will still never equal the amount of miles you travel, even for transatlantic flights!",,2/17/2015 21:34,So Cal,Pacific Time (US & Canada)
4.46E+02,positive,0.6367,,,United,,lynn_with_an_A,,0,@united :take note of this great example of @JetBlue actually making good for an extremely inconvenient situation. http://t.co/t3Gnk2N7LD,,2/17/2015 20:44,"Brooklyn, NY",Quito
4.47E+02,negative,0.6356,Cancelled Flight,0.3355,United,,peterdawe,,0,@united we just almost had a major accident on ua3710 ... How about passing on some information to those of us waiting on plane!!!,,2/17/2015 20:16,Toronto,
4.48E+02,positive,0.6301,,0,United,,ramsey,,0,"@united That made me so mad, but then I called the bag number, and that person was helpful and told me where the bag really was. (2/2)",,2/17/2015 19:57,"Nashville, TN",Central Time (US & Canada)
4.49E+02,positive,0.6996,,,United,,crushspread,,0,"Cc @DadBoner  #boldflavors “@united: We’re bringing Bourbon St. to 35,000 ft. with bold flavors, fresh ingredients and more dining options""",,2/17/2015 18:29,des moines,Mountain Time (US & Canada)
4.50E+02,neutral,0.6372,,0,United,,JackieFerrari3,,0,@united #UnitedAirlines wont wait 10min for fam w 2yr old connecting. flight leaves early instead for airport that is planes last stop today,,2/17/2015 17:55,Irvine,
4.51E+02,negative,0.6369,Bad Flight,0.6369,United,,SooyunChoi,,0,"@united it was an international flight, and we didn't get our new eta until we were in the air.",,2/17/2015 17:01,California,Pacific Time (US & Canada)
4.52E+02,negative,0.6317,Flight Booking Problems,0.6317,United,,mortgagejake,,0,@united also why can't I pre-select seats on SFO-&gt;YYZ flight? I'm a Canadian Flight Booking Problems on http://t.co/aZltJhf7lv.,,2/17/2015 15:25,toronto,Atlantic Time (Canada)
4.53E+02,negative,0.6808,Customer Service Issue,0.3559,United,,gg8929,,0,@united Classic,,2/17/2015 14:53,,Amsterdam
4.54E+02,neutral,0.6954,,0,United,,VisionRoij,,0,"@united Does the economy plus cabin also qualifies as a ""premium"" cabin?",,2/17/2015 14:42,The Netherlands,Amsterdam
4.55E+02,neutral,0.6663,,,United,,egspoony,,0,@united for our birthdays my fiancé &amp; I want to travel Late Flight April. You're our fave airline but Frontier has this: http://t.co/uayWrr45as :-/,,2/17/2015 13:55,"Chicago, IL",Central Time (US & Canada)
4.56E+02,neutral,0.3666,,0,United,,lanceklug,,0,@United Airlines' CEO Jeff Smisek: Disloyal to Loyal Workers http://t.co/0cevY3P42b via @HuffPostBiz,,2/17/2015 13:48,Sacramento,Pacific Time (US & Canada)
4.57E+02,negative,0.6581,Customer Service Issue,0.6581,United,,ColtSTaylor,,0,@united of course I need help.  I've been DMing you ladies and gents all day. Your only solution is hope for the best and LAX.,,2/17/2015 9:48,All Over The World,
4.58E+02,neutral,0.6631,,0,United,,rajuchinthala,,0,Thx! Stand by! “@united: @rajuchinthala I know it's frustrating and I do appreciate your patience while we try to get you on your way. ^JH”,,2/17/2015 9:31,Indianapolis,Eastern Time (US & Canada)
4.59E+02,positive,0.7097,,0,United,,BhutanOrient,,0,"@united no worries about the tweets. We all should do what we can to make sure we, as in your tag line, ""Fly the Friendly Skies.""",,2/17/2015 9:13,Bhutan,Pacific Time (US & Canada)
4.60E+02,negative,0.3456,Can't Tell,0.3456,United,,meracross,,0,"@united's first-class #cockup
http://t.co/oh7CFv7DHR",,2/17/2015 9:00,Toronto,Pacific Time (US & Canada)
4.61E+02,negative,0.7109,Can't Tell,0.3609,United,,richardkerris,,0,"@united Bad coffee, but the juice is ok. #GetPhilz @ United Terminal SFO Airport http://t.co/Sg7IQqFVsO","[37.62006843, -122.38822083]",2/17/2015 8:48,"Los Gatos, CA ",
4.62E+02,neutral,0.7015,,0,Southwest,,brittanylinnes,,0,.@SouthwestAir she needs a wheelchair at the gate for sure. What options does she have?,,2/24/2015 10:44,"New York, NY",Eastern Time (US & Canada)
4.63E+02,positive,0.345,,0,Southwest,,SMiles1307,,0,@SouthwestAir @heavenlychc9 I'd at least enjoy a free cocktail...or two.,,2/24/2015 9:57,,
4.64E+02,negative,0.651,Customer Service Issue,0.651,Southwest,,JReneeX0X0,,0,@SouthwestAir I was told by customer service that only customer relations can extend the expiration date of my unused travel funds.,,2/24/2015 9:23,Around...,Eastern Time (US & Canada)
4.65E+02,neutral,0.6542,,,Southwest,,Heavenlychc9,,0,@SouthwestAir 3rd time flying southwest in two years. Have another trip back to mx on October.,,2/24/2015 9:19,,
4.66E+02,neutral,0.6382,,0,Southwest,,briman007,,0,@SouthwestAir live in Atlanta but cant enroll in your Atlanta companion promotion. Error every time. Can you help? Also sent email. Thanks!,,2/24/2015 8:40,"Atlanta, GA",Eastern Time (US & Canada)
4.67E+02,neutral,0.6396,,0,Southwest,,skiiim21,,0,@SouthwestAir is there a resource to check delays/Cancelled Flightlations out of Love Field? Flying out tomorrow am and stressed about weather! ❄️,,2/24/2015 7:35,Dallas ,Central Time (US & Canada)
4.68E+02,negative,0.6926,Can't Tell,0.3673,Southwest,,ashjshannon,,0,@SouthwestAir would be great if I atleast was next to my husband who is flying in the same reservation,,2/24/2015 5:58,Detroit,Eastern Time (US & Canada)
4.69E+02,negative,0.6843,Late Flight,0.6843,Southwest,,jlivingood,,0,@SouthwestAir Any ETD for SWA1004 from PHL? Appears delayed but no info available at gate.,"[39.87778809, -75.23663363]",2/24/2015 5:33,"Philadelphia, PA",Eastern Time (US & Canada)
4.70E+02,negative,0.3587,Flight Attendant Complaints,0.3587,Southwest,,saysorrychris,,0,@SouthwestAir my bday was yesterday and my girl gave birth to my first born and I couldn't get a courtesy flight change from Lynn... THANKS!,,2/24/2015 5:23,Everywhere But Never Scared,Hawaii
4.71E+02,negative,0.6932,Lost Luggage,0.6932,Southwest,,amymiller305,,0,@SouthwestAir I would like to ask that his bags be picked up at PIT &amp; taken to his hotel by the airport. Will someone contact me,,2/24/2015 4:33,South Florida ,
4.72E+02,negative,0.6442,Can't Tell,0.6442,Southwest,,emayteeteej,,0,@SouthwestAir darn! I bought it on the wrong device! No way to switch I'm sure?,,2/24/2015 4:02,"Hopatcong, NJ",
4.73E+02,positive,0.9657,,0,Southwest,positive,magmum03,,0,@SouthwestAir What an awesome flight Dallas 2 NY. Virgin America refused bc of my child's peanut allergy but u guys didn't. Thanks! 👍😊,,2/23/2015 19:42,ny,
4.74E+02,negative,0.3499,Can't Tell,0.3499,Southwest,,sammyboy405,,0,@SouthwestAir your welcome. It was the thoughts of nearly the entire plane.,,2/23/2015 19:26,"Mustang, Oklahoma",
4.75E+02,neutral,0.6504,,,Southwest,,Jgrozalsky,,0,@SouthwestAir will do - if you follow back I can DM that info,,2/23/2015 18:34,Boston,Eastern Time (US & Canada)
4.76E+02,negative,0.7104,Damaged Luggage,0.7104,Southwest,,YALibLinds,,0,@SouthwestAir Kudos to bag handler at DTW gate 21 at 7:10 pm. Ran to keep bags from hitting ground in 9 degree temp! http://t.co/5tXU5tSFkJ,,2/23/2015 18:16,"Houston, TX",
4.77E+02,neutral,0.6664,,0,Southwest,,MauLoaIkaika73,,0,@SouthwestAir @Imaginedragons I tried. 😔 It's okay,,2/23/2015 17:39,,Pacific Time (US & Canada)
4.78E+02,neutral,0.6404,,,Southwest,,mcgheelane,,0,@SouthwestAir No monkey business we luv SWA!! #mdw2mci #homeandreadyfornexttrip http://t.co/2xJvUn66ZZ,"[39.64617884, -94.31618144]",2/23/2015 17:26,,
4.79E+02,negative,0.6959,Can't Tell,0.3693,Southwest,,goodchrism,,0,@SouthwestAir The problem is apologies don't help. Results matter and it's proving impossible to find anyone who is interested in that.,,2/23/2015 14:17,"Boston, MA",Eastern Time (US & Canada)
4.80E+02,negative,0.622,Can't Tell,0.3179,Southwest,,NikkiDan96,,0,@SouthwestAir do these scavenger hunt  locations have anything in common because I'm playing detective trying to figure out the one for ATL.,,2/23/2015 14:01,,
4.81E+02,negative,0.6253,Can't Tell,0.3227,Southwest,,suzyyogi,,0,@SouthwestAir how about #destinationdragon tix for tonite for the inconvenience since I am not there to play scavenger hunt?,,2/23/2015 13:42,suburbs of Pittsburgh....,Quito
4.82E+02,positive,0.6676,,0,Southwest,,KatePatay,,0,@SouthwestAir Your crew on 3138 is doing a great job of keeping everyone informed during the delays #givethemraises,"[39.50503682, -119.77382751]",2/23/2015 13:40,"Reno, NV",Alaska
4.83E+02,neutral,0.3591,,0,Southwest,,bushnelloptics,,0,@SouthwestAir thanks!!,,2/23/2015 12:33,,
4.84E+02,negative,0.692,Lost Luggage,0.692,Southwest,,HDsportsguy,,0,"@SouthwestAir @HDsportsguy yes I did. I hope for an update soon, need those clothes for a meeting tomorrow.",,2/23/2015 11:35,,
4.85E+02,negative,0.6306,Lost Luggage,0.3227,Southwest,,IUallie,,0,@SouthwestAir yeah they're somewhere. Hopefully getting them back today. Just frustrated tweeting.,,2/23/2015 11:22,Bloomington/San Francisco,Pacific Time (US & Canada)
4.86E+02,negative,0.7119,Customer Service Issue,0.7119,Southwest,,LukeWyckoff,,0,@SouthwestAir @LukeWyckoff: her name is Jane and she wanted was a call. 617-653-3040,,2/23/2015 8:23,"Denver, CO",Mountain Time (US & Canada)
4.87E+02,neutral,0.6648,,,Southwest,,SaraAMartens,,0,@SouthwestAir thanks for linking to #Passbook. Might be old news but this is my first 2015 flight.,,2/23/2015 7:17,"Omaha, NE",Central Time (US & Canada)
4.88E+02,negative,0.6817,Can't Tell,0.6817,Southwest,,ChrisSaysThis,,0,"@SouthwestAir, you're really going to let @delta and @virginamerica get the best of you? http://t.co/vUdWJm1lYB",,2/23/2015 7:04,"Boston, MA",Eastern Time (US & Canada)
4.89E+02,positive,0.6675,,,Southwest,,Kateria_Nicole,,0,@SouthwestAir  Just sent DM. Thanks for your attentiveness to this matter.,,2/23/2015 6:21,"Atlanta, GA",Eastern Time (US & Canada)
4.90E+02,neutral,0.7013,,0,Southwest,,erhone01,,0,"@SouthwestAir got an email confirmation of wifi purchase on a recent flight. Trouble is, I've never flown with you. Ever. #concerned #scam?",,2/23/2015 3:15,,New Caledonia
4.91E+02,positive,0.7066,,0,Southwest,,bashomosko,,0,.@SouthwestAir Thx for the follow up. Just sent DM,,2/22/2015 20:22,"boulder, co",Pacific Time (US & Canada)
4.92E+02,negative,0.3437,Flight Booking Problems,0.3437,Southwest,,ClinicPolly,,0,"@SouthwestAir thank you : 8UXZJ2
Paid for early bird and sat in back",,2/22/2015 19:18,,
4.93E+02,negative,0.704,Lost Luggage,0.3627,Southwest,,JoeCal94,,0,"@SouthwestAir I understand. But it's consistent, and been consistent for years. It's known around the country.",,2/22/2015 18:44,Chicago,Central Time (US & Canada)
4.94E+02,negative,0.6555,Customer Service Issue,0.3429,Southwest,,AdCarp87,,0,@SouthwestAir please start flying to Huntsville so I never have to fly American Airlines again,,2/22/2015 18:17,"Chicago, IL",
4.95E+02,neutral,0.6056,,0,Southwest,,MsNamri,,0,@SouthwestAir I have a child traveling cross country...she's 11 will be turning 12 in march...and (cont) http://t.co/Enh1keUUTd,,2/22/2015 18:07,"Las Vegas, NV",Pacific Time (US & Canada)
4.96E+02,neutral,0.7132,,,Southwest,,momship510,,0,@SouthwestAir retiring with my hubby and it's our 25th wedding anniversary this year! Companion pass please!!,,2/22/2015 18:02,Bristol CT ,
4.97E+02,positive,0.6536,,,Southwest,,happygirlvicki,,0,"@SouthwestAir beautiful view flying into San Jose, CA this evening http://t.co/SxVaGbRTlI",,2/22/2015 17:53,"Omaha, Nebraska",Central Time (US & Canada)
4.98E+02,neutral,0.6314,,,Southwest,,sammijoos,,0,@SouthwestAir companion pass please!,,2/22/2015 17:35,"Ferndale, MI",
4.99E+02,positive,0.6626,,,Southwest,,TNVOLINFL,,0,@SouthwestAir.   50th Anniversary on April 10th. Still. Sweethearts.  Companions.  Lifetime.  Sons.  Families. Love.,,2/22/2015 17:31,,
5.00E+02,positive,0.6406,,0,Southwest,,seve12345,,0,@SouthwestAir thanks connection thru Nashville have A1 boarding pass get to Dallas gate boarding 40 min before flt get end of B group,,2/22/2015 15:47,,Quito
5.01E+02,neutral,0.7012,,0,Southwest,,LetCourtRun,,0,@SouthwestAir How's Dallas incoming looking? I'm scheduled to fly in at 10:30 and wondering if I'll be stuck in St. Louis instead.,"[39.87875827, -75.23722854]",2/22/2015 15:10,,Central Time (US & Canada)
5.02E+02,positive,0.6604,,,Southwest,,HybridMovementC,,0,@SouthwestAir  Mad love http://t.co/4ojrSDWPkK NYC-,,2/22/2015 13:06,"everywhere, all the time.",
5.03E+02,neutral,0.6385,,0,Southwest,,MStudioFBA,,0,@SouthwestAir  Wish you allowed http://t.co/0pDNtGBXC6 to access you site for awards tracking.,,2/22/2015 12:44,USA,Mountain Time (US & Canada)
5.04E+02,neutral,0.6397,,,Southwest,,hlirvine,,0,@SouthwestAir @TheAcademy party in #hotlanta http://t.co/x5ZQssJtRB,,2/22/2015 12:35,Brooklyn,Eastern Time (US & Canada)
5.05E+02,negative,0.6822,Bad Flight,0.3485,Southwest,,TacoDangerous,,0,@SouthwestAir Boooo!!!!!!   Don't be like the other airlines!!  http://t.co/WHAGPknnLF,,2/22/2015 11:54,"Two Guns, Arizona",Central Time (US & Canada)
5.06E+02,negative,0.6078,Bad Flight,0.6078,Southwest,,TheDarrenHickey,,0,@SouthwestAir here's a first..both pilot and first officer in galley during flight...,,2/22/2015 10:56,Indianapolis,Eastern Time (US & Canada)
5.07E+02,neutral,0.3491,,0,Southwest,,Million_Miler,,0,"@SouthwestAir BTW, not a weather delay. We've had beautiful weather in Sunny California. #nolove #noexcuses #cali http://t.co/kumtbgER03",,2/22/2015 10:00,,
5.08E+02,neutral,0.6739,,0,Southwest,,BratsyAnn,,0,@SouthwestAir Can you give me info on Flt 681 out of BDL? I see it's Cancelled Flightled.,,2/22/2015 5:16,"Gloucester, MA",Eastern Time (US & Canada)
5.09E+02,negative,0.648,Cancelled Flight,0.648,Southwest,,JayWogi,,0,@SouthwestAir my flight was Cancelled Flighted for tomorrow and hold times are long can I Cancelled Flight a leg with you?,,2/21/2015 19:15,"Houston, Texas",Central Time (US & Canada)
5.10E+02,positive,0.6519,,0,Southwest,,puertotexan,,0,@SouthwestAir Yes! Just a few minutes after my tweet. She was able to reschedule her flight. Thanks!,,2/21/2015 16:29,"Houston, Texas",
5.11E+02,neutral,0.6917,,0,Southwest,,YahooSchwab,,0,@SouthwestAir I actually could use a slight tweak to my return - not leaving here now til Monday -any way I can skip calling for that?,,2/21/2015 12:04,Denver,Mountain Time (US & Canada)
5.12E+02,neutral,0.6766,,,Southwest,,KyleFogg82,,0,@SouthwestAir fortunately didn't have to. The flight took off on time.,,2/21/2015 11:50,"Indianapolis, IN",Atlantic Time (Canada)
5.13E+02,negative,0.6123,Cancelled Flight,0.6123,Southwest,,bullman29,,0,@SouthwestAir flight just Cancelled Flighted. Can you help me rebook?,,2/21/2015 11:01,"Washington, DC",Eastern Time (US & Canada)
5.14E+02,neutral,0.6609,,0,Southwest,,scunning16,,0,@SouthwestAir Can I book a flight on my own and get reimbursed by you?,,2/21/2015 6:34,Ohio,
5.15E+02,neutral,0.6269,,,Southwest,,MichelleMSmart,,0,@SouthwestAir flt 3260 out of mht. Have fun with my kids and grandkids 10 of them!!  Jack says hi! http://t.co/BHOOiyT6ZQ,,2/21/2015 4:02,,Eastern Time (US & Canada)
5.16E+02,negative,0.6789,Customer Service Issue,0.36,Southwest,,RawTravelTV,,0,@SouthwestAir apologies help. Would have been nice had supvsr. Sally in CLE offered one. Not usual gr8 southwest customer service I love,,2/21/2015 3:40,New York City,Eastern Time (US & Canada)
5.17E+02,neutral,0.7172,,0,Southwest,,hivethrive,,0,@SouthwestAir Salted or honey roasted? I vote to bring back the salted peanuts. I dread a year of the honey roasted!😖 http://t.co/RHw78ktQFO,,2/20/2015 20:19,,
5.18E+02,negative,0.6602,Cancelled Flight,0.6602,Southwest,,LukeGUlrich,,0,@SouthwestAir can you help me with reFlight Booking Problems? My flight was Cancelled Flighted. FWHEI6,"[41.30204773, -95.9002533]",2/20/2015 17:29,"Omaha, NE",Central Time (US & Canada)
5.19E+02,negative,0.3763,Flight Booking Problems,0.3763,Southwest,,MitchHamilton,,0,@SouthwestAir when will airfare be available through December of this year? I have 2 major trips coming up and I'm anxious to book them!,,2/20/2015 17:20,Chicago,Central Time (US & Canada)
5.20E+02,neutral,0.6447,,0,Southwest,,NicoleAndreas,,0,@SouthwestAir how can customers get in touch with you internationally from Mexico for lost baggage,,2/20/2015 16:26,"Austin, TX",Eastern Time (US & Canada)
5.21E+02,neutral,0.3384,,0,Southwest,,FuyukaiDesuYo,,0,@SouthwestAir I need Imagine Dragons like I need air..... PLEASE HOOM ME UP FOR THE VEGAS SHOW ( ͡° ͜ʖ ͡°),,2/20/2015 15:20,,
5.22E+02,neutral,0.624,,,Southwest,,Normthompsonsr,,0,@SouthwestAir  when is the next flight with free cocktails ?,,2/20/2015 11:52,yuma az,Eastern Time (US & Canada)
5.23E+02,positive,0.7025,,,Southwest,,lichelle75,,0,@SouthwestAir  Please Help. We really want to fly with you. #guessweflyingdelta,,2/20/2015 11:05,,
5.24E+02,negative,0.6285,Cancelled Flight,0.6285,Southwest,,sdkstl,,0,@SouthwestAir huge problem with someone whose ticket was Cancelled Flighted mid trip. Can you DM?,,2/20/2015 10:50,"University City, MO",
5.25E+02,neutral,0.6759,,,Southwest,,mr_deals805,,0,@SouthwestAir so the fares I see for flights in fall are the ABSOULUTELY LOWEST they will be?,,2/20/2015 10:15,,Arizona
5.26E+02,positive,0.3612,,0,Southwest,,Muirkat_23,,0,@SouthwestAir Deborah helped me💁,,2/20/2015 9:22,,
5.27E+02,neutral,0.7046,,,Southwest,,matthewhirsch,,0,@SouthwestAir Thanks! I know the routes you currently have from Newark. I was just wondering if there was any new ones on the horizon,,2/20/2015 8:23,"Hoboken, NJ",Eastern Time (US & Canada)
5.28E+02,negative,0.7128,Customer Service Issue,0.3723,Southwest,,pjfuller,,0,"@SouthwestAir After flying Delta this week, GoGo was so good. The tweet I sent you didn't even send until we landed - that's how bad it was",,2/20/2015 7:02,10 Miles South of Nowhere,Central Time (US & Canada)
5.29E+02,positive,0.3685,,0,Southwest,,carlostopeca,,0,@SouthwestAir save mile to visit family in 2015 and this will impact how many times I can see my mother.  I planned and you change the rules,,2/20/2015 6:49,,
5.30E+02,neutral,0.3389,,0,Southwest,,wagneraj,,0,"@SouthwestAir yes, thank you. Just sent DM.",,2/20/2015 6:37,,
5.31E+02,neutral,0.6426,,0,Southwest,,patrickisarobot,,0,@SouthwestAir I would love to go to the #DestinationDragons @ImagineDragons show tomorrow in Utah at @VelourLive! I've been trying so hard.,,2/20/2015 5:47,In my mind,Mountain Time (US & Canada)
5.32E+02,neutral,0.6284,,0,Southwest,,Kay2run,,0,"@SouthwestAir Hi! Winter Wx Advisory issued for STL. Snow &amp; Ice &amp; Cold, oh my! Will you issue a travel advisory for that?",,2/20/2015 4:45,St. Louis,Central Time (US & Canada)
5.33E+02,neutral,0.6974,,,Southwest,,linkster93,,0,@SouthwestAir would love to win tickets and take my son to Imagine Dragons in Provo Saturday night.  Crossed fingers. #DestinationDragons,,2/19/2015 22:30,,
5.34E+02,negative,0.691,Customer Service Issue,0.348,Southwest,,geekstiel,,0,"@SouthwestAir it'd be nice if I could get an answer, even a simple ""no"" would do; I just want to know. :)",,2/19/2015 18:20,,Atlantic Time (Canada)
5.35E+02,negative,0.9658,Bad Flight,0.6623,Southwest,negative,abyrley,Bad Flight,1,@SouthwestAir please do something about the speed of your WiFi connections on your planes.  It might as well be non-existent.,,2/19/2015 17:24,"Raleigh, NC",
5.36E+02,positive,0.6344,,0,Southwest,,ksteinkamp,,0,@SouthwestAir Your crew on 4028 tonight was outstanding. God bless them and the medically trained passengers on board.,,2/19/2015 17:16,Iowa,Central Time (US & Canada)
5.37E+02,negative,0.6603,Can't Tell,0.6603,Southwest,,looselydraped,,0,@SouthwestAir Weather seriously cannot even be the only excuse at this point because it was awful service in the summer too. Over it.,,2/19/2015 17:10,,Central Time (US & Canada)
5.38E+02,positive,0.6819,,,Southwest,,itsjessme_,,0,"@SouthwestAir Sorry to spam, it would just be so awesome to see @Imaginedragons in Vegas. Your help would be absolutely amazing.",,2/19/2015 16:26,,Alaska
5.39E+02,positive,0.3708,,0,Southwest,,campnhike75,,0,@SouthwestAir :( Thanks for the opportunity...,,2/19/2015 14:47,indiana,Hawaii
5.40E+02,positive,0.6155,,0,Southwest,,MaryWallYall,,0,"@SouthwestAir I'm excited too, but perhaps you could scale your excitement back by a few weeks...",,2/19/2015 14:11,Chicago,Central Time (US & Canada)
5.41E+02,positive,0.6607,,,Southwest,,livvyports16,,1,@SouthwestAir me &amp; @sammi_jon3s are best friends because of @Imaginedragons. Any chance we could get tickets to #DestinationDragons ?,,2/19/2015 14:02,,
5.42E+02,neutral,0.6313,,,Southwest,,toscanoraul,,0,@SouthwestAir please please please choose me to go see @Imaginedragons   #DestinationDragons,,2/19/2015 8:15,,Pacific Time (US & Canada)
5.43E+02,positive,0.644,,,Southwest,,32432tee,,0,@SouthwestAir Hi Guys good morning how are you doing,,2/19/2015 7:37,pittsburgh pa,Eastern Time (US & Canada)
